Producto1Cantidad,Producto2Cantidad,Producto3Cantidad,CiudadSucursal,ClienteNombre,DescuentoVenta,DireccionCliente,EdadCliente,EmailCliente,Año,Trimestre,Mes,Día,GeneroCliente,HoraVenta,Producto2Marca,Producto3Marca,MetodoPago,Producto1Nombre,Producto2Nombre,Producto3Nombre,Producto1Marca,Producto1PrecioUnitario,Producto2PrecioUnitario,Producto3PrecioUnitario,Producto1Subtotal,Producto2Subtotal,Producto3Subtotal,SucursalNombre,TelefonoCliente,TotalVenta,VendedorNombre,VentaID,AñoVenta,EmailValido,MesNumero,MesVenta
2,10,0,Bogota,Mariana Salas-Acero,0,cll 16 #30-44,34,mariana2@hotmail.com,2020,Qtr 1,marzo,2,F,1899-12-30 10:21:41,HP,"",Transferencia,HP Spectre x360,HP Omen 16,"",HP,5200000,60000000,0,10400000,60000000,0,TechCore Bogota #2,'+34 925 92 54 92,164000000,Herminia Meléndez-Huguet,9333,2020,true,3,marzo
2,10,0,Bogota,Mariano del Borrego,0,cll 12 #4-51,27,mariano29@gmail.com,2024,Qtr 3,julio,25,M,1899-12-30 05:08:58,HP,"",Transferencia,HP Spectre x360,HP Omen 16,"",HP,5200000,60000000,0,10400000,60000000,0,TechCore Bogota #2,'+34874135283,164000000,Armida Azorin Plaza,18611,2024,true,7,julio
2,10,0,Bogota,Maribel García Arco,0,cra 84 #7-14,21,maribel73@yahoo.com,2015,Qtr 4,noviembre,22,F,1899-12-30 02:31:04,Lenovo,"",Tarjeta Crédito,MSI Modern 14,Lenovo ThinkPad X1 Carbon,"",MSI,2800000,68000000,0,5600000,68000000,0,TechCore Bogota #2,'+34941 658 188,124000000,Olivia Armas Ayuso,7957,2015,true,11,noviembre
2,10,0,Bogota,Marino Checa Jimenez,0,cll 3 #50-29,40,marino88@yahoo.com,2021,Qtr 4,noviembre,15,M,1899-12-30 13:46:50,Apple,"",No especificado,MSI GE76 Raider,Apple MacBook Air M1,"",MSI,10000000,55000000,0,20000000,55000000,0,TechCore Bogota #1,'+34 873 59 21 79,255000000,Aura del Bermúdez,9999,2021,true,11,noviembre
2,10,0,Bogota,Marino de Farré,5,cra 43 #96-69,36,marino45@hotmail.com,2018,Qtr 3,septiembre,1,M,1899-12-30 07:24:15,Lenovo,"",Tarjeta Débito,Asus TUF Gaming A15,Lenovo ThinkPad X1 Carbon,"",Asus,4800000,68000000,0,9600000,68000000,0,TechCore Bogota #1,'+34967 612 097,155800000,Griselda Arnaiz Palacio,15713,2018,true,9,septiembre
2,10,0,Bogota,Marino del Mendoza,0,cll 9 #71-12,49,marino2@yahoo.com,2020,Qtr 4,diciembre,28,M,1899-12-30 07:54:09,Samsung,"",Tarjeta Crédito,HP Omen 16,Samsung Galaxy Chromebook 2,"",HP,6000000,20000000,0,12000000,20000000,0,TechCore Bogota #1,'+34847 15 98 43,140000000,Poncio Gabriel Poza Acedo,18255,2020,true,12,diciembre
2,10,0,Bogota,Marisa del Torres,0,cra 96 #92-15,47,marisa35@yahoo.com,2020,Qtr 4,noviembre,15,F,1899-12-30 09:31:49,Acer,"",Tarjeta Débito,Dell Latitude 7420,Acer Nitro 5,"",Dell,5600000,40000000,0,11200000,40000000,0,TechCore Bogota #2,'+34874 49 55 76,152000000,Olivia Armas Ayuso,29246,2020,true,11,noviembre
2,10,0,Bogota,Maristela Arjona Trujillo,0,cra 57 #54-72,30,maristela80@gmail.com,2022,Qtr 3,agosto,17,F,1899-12-30 19:07:54,Dell,"",Tarjeta Crédito,HP Omen 16,Dell Alienware m15,"",HP,6000000,80000000,0,12000000,80000000,0,TechCore Bogota #1,'+34 845 946 105,200000000,Evaristo Guillen Peña,25783,2022,true,8,agosto
2,10,0,Bogota,Maristela Guzmán,0,cll 53 #6-84,47,maristela26@gmail.com,2018,Qtr 3,julio,3,F,1899-12-30 22:18:00,Dell,"",Tarjeta Crédito,Dell XPS 13,Dell Latitude 7420,"",Dell,4800000,56000000,0,9600000,56000000,0,TechCore Bogota #2,'+34 966 750 952,152000000,Edu Juan Pedraza,1131,2018,true,7,julio
2,10,0,Bogota,Marita Robles-García,0,cra 90 #70-84,22,marita50@gmail.com,2018,Qtr 2,junio,27,F,1899-12-30 23:39:30,Samsung,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Samsung Galaxy Book Flex,"",Lenovo,6800000,56000000,0,13600000,56000000,0,TechCore Bogota #2,'+34949 82 29 90,192000000,Olivia Armas Ayuso,26001,2018,true,6,junio
2,10,0,Bogota,Marita Roselló Toledo,0,cll 89 #99-53,45,marita9@gmail.com,2025,Qtr 3,julio,21,F,1899-12-30 07:19:25,Lenovo,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo Legion 5 Pro,"",Lenovo,6800000,72000000,0,13600000,72000000,0,TechCore Bogota #1,'+34712 97 38 72,208000000,Poncio Gabriel Poza Acedo,25756,2025,true,7,julio
2,10,0,Bogota,Marta Roda-Campo,0,cra 38 #46-43,41,marta73@yahoo.com,2015,Qtr 1,febrero,12,F,1899-12-30 03:52:03,Dell,"",Tarjeta Crédito,Lenovo Yoga 7i,Dell Alienware m15,"",Lenovo,4400000,80000000,0,8800000,80000000,0,TechCore Bogota #2,'+34821364098,168000000,Herminia Meléndez-Huguet,28115,2015,true,2,febrero
2,10,0,Bogota,Martín Calvo Galván,0,cll 96 #94-63,27,martín23@hotmail.com,2020,Qtr 3,julio,24,M,1899-12-30 17:44:59,MSI,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,MSI GF65 Thin,"",Lenovo,6800000,44000000,0,13600000,44000000,0,TechCore Bogota #2,'+34 928502264,180000000,Olivia Armas Ayuso,5287,2020,true,7,julio
2,10,0,Bogota,Mateo Dan Guitart Cáceres,0,cra 5 #61-1,34,mateo34@yahoo.com,2017,Qtr 2,junio,29,M,1899-12-30 06:30:32,Dell,"",Tarjeta Débito,Lenovo Legion 5 Pro,Dell Latitude 7420,"",Lenovo,7200000,56000000,0,14400000,56000000,0,TechCore Bogota #2,'+34 941581336,200000000,Armida Azorin Plaza,2880,2017,true,6,junio
2,10,0,Bogota,Mateo Rico,0,cra 23 #63-79,30,mateo97@yahoo.com,2018,Qtr 3,julio,21,M,1899-12-30 09:55:37,HP,"",Tarjeta Crédito,HP Omen 16,HP Envy 13,"",HP,6000000,40000000,0,12000000,40000000,0,TechCore Bogota #2,'+34830 90 52 80,160000000,Armida Azorin Plaza,24310,2018,true,7,julio
2,10,0,Bogota,Matías Hernandez España,0,cra 17 #73-70,20,matías35@gmail.com,2023,Qtr 2,junio,23,M,1899-12-30 21:44:43,Lenovo,"",Tarjeta Crédito,HP Omen 16,Lenovo IdeaPad 5,"",HP,6000000,28000000,0,12000000,28000000,0,TechCore Bogota #1,'+34 975 102 610,148000000,Evaristo Guillen Peña,7308,2023,true,6,junio
2,10,0,Bogota,Matías Pedrero Ramón,0,cll 70 #91-34,22,matías96@yahoo.com,2017,Qtr 3,septiembre,23,M,1899-12-30 16:34:20,HP,"",Tarjeta Crédito,HP Envy 13,HP Spectre x360,"",HP,4000000,52000000,0,8000000,52000000,0,TechCore Bogota #2,"",132000000,Eloísa Plaza Hurtado,943,2017,true,9,septiembre
2,10,0,Bogota,Mauricio del Bueno,0,cra 21 #69-80,22,mauricio19@yahoo.com,2021,Qtr 2,abril,16,M,1899-12-30 01:52:51,Lenovo,"",Tarjeta Débito,Lenovo Yoga 7i,Lenovo Legion 5 Pro,"",Lenovo,4400000,72000000,0,8800000,72000000,0,TechCore Bogota #1,'+34839 329 304,160000000,Poncio Gabriel Poza Acedo,10675,2021,true,4,abril
2,10,0,Bogota,Mauricio Niño Niño,0,cll 20 #40-54,48,mauricio14@gmail.com,2023,Qtr 4,noviembre,9,M,1899-12-30 02:15:21,Lenovo,"",Billetera Digital,HP Spectre x360,Lenovo IdeaPad 5,"",HP,5200000,28000000,0,10400000,28000000,0,TechCore Bogota #2,'+34875 384 528,132000000,Eloísa Plaza Hurtado,29688,2023,true,11,noviembre
2,10,0,Bogota,Maxi del Miranda,0,cll 4 #97-91,34,maxi56@hotmail.com,2022,Qtr 3,julio,30,F,1899-12-30 02:42:22,Lenovo,"",Tarjeta Crédito,Acer Swift 3,Lenovo Yoga 7i,"",Acer,2600000,44000000,0,5200000,44000000,0,TechCore Bogota #2,'+34923 27 51 44,96000000,Edu Juan Pedraza,9977,2022,true,7,julio
2,10,0,Bogota,Maxi Donaire Alemán,1,cra 7 #57-23,39,maxi39@yahoo.com,2019,Qtr 4,octubre,12,M,1899-12-30 12:55:14,HP,"",Tarjeta Débito,Lenovo IdeaPad 5,HP Pavilion 15,"",Lenovo,2800000,35000000,0,5600000,35000000,0,TechCore Bogota #2,'+34 803 581 684,81900000,Edu Juan Pedraza,11181,2019,true,10,octubre
2,10,0,Bogota,Maxi Milla Aznar,0,cra 77 #99-37,18,maxi30@gmail.com,2015,Qtr 3,julio,19,M,1899-12-30 22:36:49,Lenovo,"",Billetera Digital,Lenovo Yoga 7i,Lenovo ThinkPad X1 Carbon,"",Lenovo,4400000,68000000,0,8800000,68000000,0,TechCore Bogota #2,'+34 882 39 05 99,156000000,Eloísa Plaza Hurtado,2802,2015,true,7,julio
2,10,0,Bogota,Maximiano Márquez Diaz,0,cra 99 #88-43,39,maximiano30@hotmail.com,2014,Qtr 4,diciembre,11,M,1899-12-30 20:10:03,Lenovo,"",Tarjeta Crédito,Microsoft Surface Go 3,Lenovo Legion 5 Pro,"",Microsoft,3000000,72000000,0,6000000,72000000,0,TechCore Bogota #2,'+34 886687211,132000000,Herminia Meléndez-Huguet,17444,2014,true,12,diciembre
2,10,0,Bogota,Maximiano Rocamora Cerezo,0,cra 17 #36-84,27,maximiano31@hotmail.com,2020,Qtr 1,marzo,5,M,1899-12-30 04:40:00,Dell,"",Tarjeta Débito,Acer Aspire 5,Dell Alienware m15,"",Acer,2000000,80000000,0,4000000,80000000,0,TechCore Bogota #2,'+34820 21 01 87,120000000,Edu Juan Pedraza,2765,2020,true,3,marzo
2,10,0,Bogota,Maximiano Vazquez-Castells,15,cll 77 #43-29,36,maximiano59@gmail.com,2015,Qtr 3,septiembre,8,M,1899-12-30 07:18:26,Lenovo,"",Transferencia,Lenovo Yoga 7i,Lenovo IdeaPad 5,"",Lenovo,4400000,28000000,0,8800000,28000000,0,TechCore Bogota #1,'+34877 32 88 45,98600000,Poncio Gabriel Poza Acedo,5334,2015,true,9,septiembre
2,10,0,Bogota,Maximiliano Garriga Moliner,1,cra 59 #42-25,33,maximiliano44@yahoo.com,2018,Qtr 1,febrero,1,M,1899-12-30 11:58:05,Dell,"",Tarjeta Débito,Acer Predator Helios 300,Dell Latitude 7420,"",Acer,5600000,56000000,0,11200000,56000000,0,TechCore Bogota #2,'+34 975152838,151200000,Herminia Meléndez-Huguet,5101,2018,true,2,febrero
2,10,0,Bogota,Maximino Múgica Sales,0,cll 60 #16-83,27,maximino30@gmail.com,2018,Qtr 2,mayo,9,M,1899-12-30 16:14:38,Acer,"",Tarjeta Crédito,Microsoft Surface Book 3,Acer Swift 3,"",Microsoft,6400000,26000000,0,12800000,26000000,0,TechCore Bogota #2,'+34982092968,154000000,Armida Azorin Plaza,16118,2018,true,5,mayo
2,10,0,Bogota,Mayte Bou Camps,1,cll 43 #25-79,19,mayte22@gmail.com,2015,Qtr 1,febrero,27,F,1899-12-30 05:04:01,Acer,"",Tarjeta Crédito,Lenovo IdeaPad 5,Acer Aspire 5,"",Lenovo,2800000,20000000,0,5600000,20000000,0,TechCore Bogota #2,'+34 883 596 400,68400000,Olivia Armas Ayuso,24759,2015,true,2,febrero
2,10,0,Bogota,Mayte Echevarría Portillo,0,cll 3 #70-45,34,"",2019,Qtr 2,junio,13,F,1899-12-30 19:24:01,Lenovo,"",Tarjeta Crédito,Asus ROG Strix G15,Lenovo Yoga 7i,"",Asus,6400000,44000000,0,12800000,44000000,0,TechCore Bogota #2,'+34825173413,172000000,Eloísa Plaza Hurtado,23240,2019,true,6,junio
2,10,0,Bogota,Melania Cañete-Sanmiguel,0,cra 1 #83-73,19,melania58@yahoo.com,2017,Qtr 1,marzo,16,F,1899-12-30 11:53:59,Acer,"",Billetera Digital,Lenovo IdeaPad 5,Acer Swift 3,"",Lenovo,2800000,26000000,0,5600000,26000000,0,TechCore Bogota #1,'+34749 60 46 16,82000000,María Belén Alegria Camps,25032,2017,true,3,marzo
2,10,0,Bogota,Melania Castrillo Suarez,0,cll 77 #1-90,34,melania75@hotmail.com,2024,Qtr 4,octubre,6,F,1899-12-30 07:31:01,Acer,"",No especificado,Lenovo Yoga 7i,Acer Swift 3,"",Lenovo,4400000,26000000,0,8800000,26000000,0,TechCore Bogota #2,'+34 925 262 677,114000000,Armida Azorin Plaza,23132,2024,true,10,octubre
2,10,0,Bogota,Melchor Arias Sierra,0,cra 25 #83-25,44,melchor22@hotmail.com,2016,Qtr 3,septiembre,16,M,1899-12-30 13:04:41,HP,"",Tarjeta Crédito,Apple MacBook Air M1,HP Spectre x360,"",Apple,5500000,52000000,0,11000000,52000000,0,TechCore Bogota #1,'+34827681081,162000000,Griselda Arnaiz Palacio,4090,2016,true,9,septiembre
2,10,0,Bogota,Melchor Soler,0,cll 32 #69-79,32,"",2020,Qtr 1,enero,7,M,1899-12-30 02:29:10,Asus,"",Tarjeta Débito,Dell XPS 13,Asus VivoBook 15,"",Dell,4800000,24000000,0,9600000,24000000,0,TechCore Bogota #2,'+34 971 512 807,120000000,Eloísa Plaza Hurtado,23582,2020,true,1,enero
2,10,0,Bogota,Micaela Barroso Ángel,0,cra 43 #44-93,40,micaela69@hotmail.com,2021,Qtr 1,febrero,5,F,1899-12-30 05:23:05,Lenovo,"",Tarjeta Débito,HP Pavilion 15,Lenovo Yoga 7i,"",HP,3500000,44000000,0,7000000,44000000,0,TechCore Bogota #1,'+34 806 58 21 48,114000000,Griselda Arnaiz Palacio,6943,2021,true,2,febrero
2,10,0,Bogota,Micaela de Arcos,0,cra 61 #20-23,28,micaela49@hotmail.com,2021,Qtr 2,junio,23,F,1899-12-30 21:53:45,Dell,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Dell Latitude 7420,"",Lenovo,6800000,56000000,0,13600000,56000000,0,TechCore Bogota #1,'+34 827979045,192000000,Aura del Bermúdez,28747,2021,true,6,junio
2,10,0,Bogota,Miguel Ángel Gil Montserrat,0,cll 98 #31-17,19,miguel32@hotmail.com,2024,Qtr 1,febrero,15,M,1899-12-30 14:58:15,Lenovo,"",Tarjeta Débito,Lenovo ThinkPad X1 Carbon,Lenovo Yoga 7i,"",Lenovo,6800000,44000000,0,13600000,44000000,0,TechCore Bogota #2,'+34 984578323,180000000,Herminia Meléndez-Huguet,17281,2024,true,2,febrero
2,10,0,Bogota,Milagros Urrutia Estevez,0,cll 5 #28-18,36,milagros24@hotmail.com,2023,Qtr 2,junio,27,F,1899-12-30 15:08:17,HP,"",Tarjeta Crédito,Dell Latitude 7420,HP Envy 13,"",Dell,5600000,40000000,0,11200000,40000000,0,TechCore Bogota #1,'+34 981 79 22 91,152000000,Poncio Gabriel Poza Acedo,16423,2023,true,6,junio
2,10,0,Bogota,Modesta Capdevila Díaz,0,cra 36 #98-69,51,"",2017,Qtr 1,marzo,19,F,1899-12-30 09:31:00,Acer,"",Transferencia,Asus VivoBook 15,Acer Nitro 5,"",Asus,2400000,40000000,0,4800000,40000000,0,TechCore Bogota #2,'+34 984 35 16 22,88000000,Herminia Meléndez-Huguet,26566,2017,true,3,marzo
2,10,0,Bogota,Modesta Plaza Barberá,1,cll 27 #46-17,37,modesta47@hotmail.com,2017,Qtr 4,diciembre,20,F,1899-12-30 03:50:33,Apple,"",Tarjeta Débito,Apple iMac 24,Apple MacBook Air M1,"",Apple,6400000,55000000,0,12800000,55000000,0,TechCore Bogota #1,'+34965 143 639,164700000,Poncio Gabriel Poza Acedo,2186,2017,true,12,diciembre
2,10,0,Bogota,Moreno Roca Figuerola,0,cll 56 #7-15,48,moreno11@yahoo.com,2018,Qtr 4,diciembre,18,M,1899-12-30 08:57:19,Dell,"",Billetera Digital,Samsung Galaxy Book Flex,Dell XPS 13,"",Samsung,5600000,48000000,0,11200000,48000000,0,TechCore Bogota #1,'+34 921 029 388,160000000,María Belén Alegria Camps,13683,2018,true,12,diciembre
2,10,0,Bogota,Moreno Soto Berenguer,5,cll 78 #94-17,48,moreno62@yahoo.com,2017,Qtr 2,mayo,13,M,1899-12-30 01:05:02,Dell,"",Transferencia,HP Spectre x360,Dell Alienware m15,"",HP,5200000,80000000,0,10400000,80000000,0,TechCore Bogota #1,'+34 942 94 99 78,174800000,María Belén Alegria Camps,25062,2017,true,5,mayo
2,10,0,Bogota,Nacio Cerdán Arteaga,1,cra 13 #94-41,48,nacio95@hotmail.com,2021,Qtr 1,marzo,15,M,1899-12-30 22:03:32,Lenovo,"",No especificado,Lenovo Legion 5 Pro,Lenovo ThinkPad X1 Carbon,"",Lenovo,7200000,68000000,0,14400000,68000000,0,TechCore Bogota #1,'+34 842 701 261,190800000,Poncio Gabriel Poza Acedo,9945,2021,true,3,marzo
2,10,0,Bogota,Nacio Donaire Alcalá,0,cll 93 #60-23,35,nacio17@yahoo.com,2020,Qtr 4,diciembre,8,M,1899-12-30 10:15:19,Asus,"",Efectivo,Lenovo Legion 5 Pro,Asus ROG Strix G15,"",Lenovo,7200000,64000000,0,14400000,64000000,0,TechCore Bogota #2,'+34 981438404,208000000,Eloísa Plaza Hurtado,1847,2020,true,12,diciembre
2,10,0,Bogota,Nacio Hernán Diez Sáenz,0,cll 94 #99-15,34,nacio41@yahoo.com,2023,Qtr 2,mayo,11,M,1899-12-30 16:37:56,Dell,"",Transferencia,MSI GF65 Thin,Dell XPS 13,"",MSI,4400000,48000000,0,8800000,48000000,0,TechCore Bogota #1,'+34822982257,136000000,María Belén Alegria Camps,27153,2023,true,5,mayo
2,10,0,Bogota,Nacio Mancebo Jiménez,5,cra 7 #50-10,33,nacio12@hotmail.com,2024,Qtr 3,julio,30,M,1899-12-30 09:27:41,Acer,"",Efectivo,Lenovo ThinkPad X1 Carbon,Acer Nitro 5,"",Lenovo,6800000,40000000,0,13600000,40000000,0,TechCore Bogota #2,'+34 803324172,167200000,Armida Azorin Plaza,2169,2024,true,7,julio
2,10,0,Bogota,Nacio Paredes Herranz,0,cra 16 #14-40,42,nacio70@gmail.com,2014,Qtr 4,octubre,17,M,1899-12-30 17:38:53,Lenovo,"",Billetera Digital,Asus VivoBook 15,Lenovo Yoga 7i,"",Asus,2400000,44000000,0,4800000,44000000,0,TechCore Bogota #1,'+34 800 13 02 94,92000000,Griselda Arnaiz Palacio,1729,2014,true,10,octubre
2,10,0,Bogota,Nando de Santamaría,0,cra 13 #97-63,41,nando53@gmail.com,2025,Qtr 2,abril,10,M,1899-12-30 09:02:32,HP,"",Tarjeta Débito,Asus VivoBook 15,HP Omen 16,"",Asus,2400000,60000000,0,4800000,60000000,0,TechCore Bogota #1,'+34933716762,108000000,María Belén Alegria Camps,2222,2025,true,4,abril
2,10,0,Bogota,Narcisa del Simó,0,cll 40 #69-98,23,narcisa77@gmail.com,2019,Qtr 1,marzo,23,F,1899-12-30 04:18:59,Acer,"",Billetera Digital,HP Envy 13,Acer Predator Helios 300,"",HP,4000000,56000000,0,8000000,56000000,0,TechCore Bogota #1,'+34 902574616,136000000,Evaristo Guillen Peña,5324,2019,true,3,marzo
2,10,0,Bogota,Natalia Feijoo Tomé,5,cll 58 #65-35,37,natalia71@gmail.com,2022,Qtr 3,agosto,31,F,1899-12-30 21:48:21,Lenovo,"",Tarjeta Crédito,Lenovo IdeaPad 5,Lenovo Yoga 7i,"",Lenovo,2800000,44000000,0,5600000,44000000,0,TechCore Bogota #1,'+34981 128 387,95000000,Aura del Bermúdez,23304,2022,true,8,agosto
2,10,0,Bogota,Natalia Gomis Aguilar,5,cra 55 #3-74,29,natalia56@yahoo.com,2022,Qtr 4,noviembre,12,F,1899-12-30 02:19:33,Lenovo,"",Tarjeta Crédito,Lenovo Yoga 7i,Lenovo Legion 5 Pro,"",Lenovo,4400000,72000000,0,8800000,72000000,0,TechCore Bogota #1,'+34931 931 478,152000000,Evaristo Guillen Peña,24637,2022,true,11,noviembre
2,10,0,Bogota,Natalio Codina Prats,0,cra 24 #69-87,51,natalio67@gmail.com,2017,Qtr 4,noviembre,9,M,1899-12-30 13:39:53,HP,"",Tarjeta Débito,Dell Inspiron 15,HP Spectre x360,"",Dell,3000000,52000000,0,6000000,52000000,0,TechCore Bogota #2,'+34 980134802,112000000,Armida Azorin Plaza,24766,2017,true,11,noviembre
2,10,0,Bogota,Nayara Sotelo Vallejo,0,cll 37 #59-18,47,nayara30@yahoo.com,2017,Qtr 3,agosto,3,F,1899-12-30 08:47:14,Lenovo,"",Tarjeta Crédito,Lenovo Legion 5 Pro,Lenovo ThinkPad X1 Carbon,"",Lenovo,7200000,68000000,0,14400000,68000000,0,TechCore Bogota #1,'+34 972101603,212000000,Evaristo Guillen Peña,23004,2017,true,8,agosto
2,10,0,Bogota,Nazaret de Falcón,0,cra 27 #28-11,18,nazaret12@gmail.com,2015,Qtr 1,marzo,24,F,1899-12-30 14:10:44,MSI,"",Transferencia,Dell Latitude 7420,MSI GF65 Thin,"",Dell,5600000,44000000,0,11200000,44000000,0,TechCore Bogota #1,'+34886 17 28 58,156000000,Poncio Gabriel Poza Acedo,22053,2015,true,3,marzo
2,10,0,Bogota,Nazaret de Falcón,0,cra 27 #28-11,18,nazaret12@gmail.com,2025,Qtr 2,abril,17,F,1899-12-30 15:01:15,Dell,"",Transferencia,Dell XPS 13,Dell Latitude 7420,"",Dell,4800000,56000000,0,9600000,56000000,0,TechCore Bogota #2,'+34886 17 28 58,152000000,Herminia Meléndez-Huguet,14687,2025,true,4,abril
2,10,0,Bogota,Nazaret de Sandoval,0,cra 42 #58-98,39,nazaret23@hotmail.com,2018,Qtr 3,septiembre,12,M,1899-12-30 20:36:35,HP,"",Transferencia,Asus ZenBook 14,HP Spectre x360,"",Asus,3800000,52000000,0,7600000,52000000,0,TechCore Bogota #2,'+34943 29 65 53,128000000,Eloísa Plaza Hurtado,5129,2018,true,9,septiembre
2,10,0,Bogota,Nazaret Leon Portillo,1,cll 5 #25-99,36,nazaret6@yahoo.com,2024,Qtr 2,junio,11,M,1899-12-30 13:08:17,Lenovo,"",Tarjeta Crédito,Dell Alienware m15,Lenovo ThinkPad X1 Carbon,"",Dell,8000000,68000000,0,16000000,68000000,0,TechCore Bogota #2,'+34881 888 656,205200000,Edu Juan Pedraza,14715,2024,true,6,junio
2,10,0,Bogota,Nazario Linares Leal,5,cra 59 #16-72,38,nazario57@yahoo.com,2015,Qtr 3,julio,11,M,1899-12-30 05:50:07,Lenovo,"",Tarjeta Crédito,Acer Predator Helios 300,Lenovo Legion 5 Pro,"",Acer,5600000,72000000,0,11200000,72000000,0,TechCore Bogota #1,'+34923 76 79 71,174800000,Griselda Arnaiz Palacio,16592,2015,true,7,julio
2,10,0,Bogota,Nazario Melero Castelló,0,cra 61 #87-48,47,nazario11@gmail.com,2014,Qtr 3,septiembre,20,M,1899-12-30 02:52:52,Dell,"",Tarjeta Débito,HP Spectre x360,Dell Latitude 7420,"",HP,5200000,56000000,0,10400000,56000000,0,TechCore Bogota #2,'+34 987371805,160000000,Edu Juan Pedraza,17776,2014,true,9,septiembre
2,10,0,Bogota,Nazario Murcia Bermejo,0,cll 8 #81-59,25,nazario32@yahoo.com,2018,Qtr 3,agosto,22,M,1899-12-30 23:56:12,Apple,"",Transferencia,Acer Aspire 5,Apple MacBook Air M1,"",Acer,2000000,55000000,0,4000000,55000000,0,TechCore Bogota #1,'+34823 669 939,95000000,Aura del Bermúdez,10369,2018,true,8,agosto
2,10,0,Bogota,Nélida del Blanco,0,cra 76 #38-53,46,nélida84@gmail.com,2023,Qtr 2,junio,25,F,1899-12-30 05:00:23,Lenovo,"",Tarjeta Crédito,Apple MacBook Pro 16,Lenovo Legion 5 Pro,"",Apple,9600000,72000000,0,19200000,72000000,0,TechCore Bogota #2,'+34846 91 26 73,264000000,Herminia Meléndez-Huguet,2596,2023,true,6,junio
2,10,0,Bogota,Nélida Franco Navarrete,15,cra 19 #75-2,34,nélida76@gmail.com,2022,Qtr 3,septiembre,21,F,1899-12-30 12:48:27,Asus,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Asus ROG Strix G15,"",Lenovo,6800000,64000000,0,13600000,64000000,0,TechCore Bogota #1,'+34 941098701,170000000,Griselda Arnaiz Palacio,28143,2022,true,9,septiembre
2,10,0,Bogota,Nerea Arrieta-Cabrera,0,cra 61 #54-5,49,"",2024,Qtr 2,junio,26,F,1899-12-30 02:19:13,Lenovo,"",Tarjeta Débito,Lenovo Yoga 7i,Lenovo ThinkPad X1 Carbon,"",Lenovo,4400000,68000000,0,8800000,68000000,0,TechCore Bogota #2,'+34 842 12 46 98,156000000,Olivia Armas Ayuso,27049,2024,true,6,junio
2,10,0,Bogota,Nereida Córdoba Maestre,0,cll 43 #40-24,38,nereida6@yahoo.com,2014,Qtr 3,septiembre,9,F,1899-12-30 10:09:02,Acer,"",Tarjeta Débito,Apple MacBook Air M1,Acer Predator Helios 300,"",Apple,5500000,56000000,0,11000000,56000000,0,TechCore Bogota #1,'+34933057285,166000000,Aura del Bermúdez,6256,2014,true,9,septiembre
2,10,0,Bogota,Néstor Morán Falcón,0,cll 27 #51-51,27,néstor59@gmail.com,2017,Qtr 1,marzo,28,M,1899-12-30 00:40:29,Apple,"",Tarjeta Crédito,Dell Inspiron 15,Apple MacBook Air M1,"",Dell,3000000,55000000,0,6000000,55000000,0,TechCore Bogota #2,'+34 827 189 680,115000000,Herminia Meléndez-Huguet,3410,2017,true,3,marzo
2,10,0,Bogota,Néstor Samuel Ríos Porcel,0,cll 22 #40-43,33,néstor2@hotmail.com,2020,Qtr 4,octubre,24,M,1899-12-30 05:41:10,HP,"",Tarjeta Crédito,Dell Latitude 7420,HP Pavilion 15,"",Dell,5600000,35000000,0,11200000,35000000,0,TechCore Bogota #1,"",147000000,Evaristo Guillen Peña,1870,2020,true,10,octubre
2,10,0,Bogota,Nicanor del Vilaplana,0,cll 11 #22-16,30,nicanor37@gmail.com,2017,Qtr 3,agosto,31,M,1899-12-30 12:59:36,Dell,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Dell Alienware m15,"",Lenovo,6800000,80000000,0,13600000,80000000,0,TechCore Bogota #2,'+34 900 02 46 98,216000000,Edu Juan Pedraza,26394,2017,true,8,agosto
2,10,0,Bogota,Nico Alcalde Briones,0,cra 13 #36-13,33,nico46@yahoo.com,2022,Qtr 2,abril,2,M,1899-12-30 11:15:09,Dell,"",Transferencia,Dell Latitude 7420,Dell Alienware m15,"",Dell,5600000,80000000,0,11200000,80000000,0,TechCore Bogota #2,'+34 978 011 082,192000000,Herminia Meléndez-Huguet,24329,2022,true,4,abril
2,10,0,Bogota,Nico Guillén,0,cll 29 #11-42,26,nico47@hotmail.com,2014,Qtr 4,diciembre,27,M,1899-12-30 20:55:02,HP,"",Tarjeta Débito,Lenovo IdeaPad 5,HP Omen 16,"",Lenovo,2800000,60000000,0,5600000,60000000,0,TechCore Bogota #2,'+34882 46 63 02,116000000,Herminia Meléndez-Huguet,9913,2014,true,12,diciembre
2,10,0,Bogota,Nico Ricart,0,cll 41 #22-71,51,nico19@gmail.com,2023,Qtr 2,abril,21,M,1899-12-30 16:45:35,Apple,"",Transferencia,HP Envy 13,Apple MacBook Air M1,"",HP,4000000,55000000,0,8000000,55000000,0,TechCore Bogota #1,'+34 818 089 165,135000000,Aura del Bermúdez,22437,2023,true,4,abril
